 U2329,63,12,,31,8,20,30,14,96,4,30,,11,14,13,20,,12,34,,21,6,16,7,8,17,8,16,,5,12,6,4,5,4,17,27,68,,,,,,62,46,,10,,,37,9,5,18,14,23,,,15,11,15,,86,29,32,18,46,11,34,,
 U2451,,12,,,19,,,53,21,5,,,27,20,13,23,,11,,,,12,57,6,13,27,8,20,,9,18,12,5,4,7,20,,,,,,,,,,,10,,,,46,9,15,13,42,,,29,8,25,,,,28,41,,37,,,
 U2470,,,,,,,,,,19,,,,,,,,,,,,76,,29,32,,,,,8,,,31,74,26,,24,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,
 U2511,,33,,,22,,,,,5,,,29,22,13,23,,,,,,11,34,64,10,35,8,,,11,13,14,18,12,10,16,43,,,,,,,,29,,31,,,,12,8,19,40,25,,,32,55,18,,,,95,26,,33,,,
 U2534,,,,,,,,,,9,,,,,,,,,,,,13,,22,20,,14,,,67,,,7,14,15,,23,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
 U2535,,19,,,,,,,,11,,,41,23,33,28,,,,,,10,,9,12,,9,,,9,26,21,11,24,9,14,60,,,,,,,,,,23,,,,14,13,32,,,,,23,44,,,,,,,,36,,,
 U2539,206,10,123,257,22,19,130,23,25,4,68,60,18,14,20,15,54,11,236,136,17,4,71,9,35,23,8,12,29,35,13,17,5,5,4,24,14,73,264,9,38,106,67,39,24,1559,11,16,114,29,7,8,17,63,25,113,248,16,17,17,133,71,99,36,19,51,17,107,45,21
 U2574,,60,,,,,,,,15,,,,,236,,,,,,,22,,41,21,,18,,,16,27,39,17,79,56,51,26,,,,,,,,,,226,,,,174,29,,,,,,,96,,,,,,,,,,,
 U2636,,12,,,,,,,,23,,,,,18,,,,,,,14,,,,,25,,,18,47,31,13,26,7,28,21,,,,,,,,,,,,,,148,40,,,,,,,,,,,,,,,,,,
 U2662,,9,,,23,,,,,,,,19,17,22,146,,23,,,,41,,25,12,,133,,,43,13,267,16,8,6,23,11,,,,,,,,,,121,,,,9,9,29,,,,,41,313,,,,,,,,,,,
 U2686,,57,,,18,,,,39,7,,,53,171,24,60,,24,,,,26,51,24,32,,23,,,8,62,61,565,43,24,54,57,,,,,,,,,,33,,,,62,62,123,,,,,41,37,,,,,,,,74,,,
 U2753,,,,,,,,,,6,,,,,,,,,,,,15,,11,34,,12,,,7,16,,6,7,18,,32,,,,,,,,,,,,,,36,28,,,,,,,,,,,,,,,,,,
 U2881,,,,,,,,,,14,,,,150,55,,,,,,,63,,27,52,,81,,,15,,,21,18,84,26,70,,,,,,,,,,,,,,72,63,86,,,,,,,,,,,,,,,,,
 U2901,,14,,,35,,,,21,14,,,34,16,16,17,,72,,,,8,67,28,14,47,88,78,,28,21,18,10,15,10,14,43,,,,,,,,,,31,,,,16,20,31,34,59,,,32,15,68,,,,170,,,111,,,
 U2925,,25,,,32,,,,34,27,,,82,41,30,15,,36,,,,37,63,15,31,38,38,,,46,15,19,7,32,10,70,22,,,,,,,,146,,15,,,,74,26,30,35,58,,,91,87,75,,,,41,,,,,,
 U2981,,19,,,20,218,,37,62,4,,,63,21,20,30,,55,,,192,13,48,7,18,54,10,352,28,27,24,24,10,9,21,26,29,55,20,119,24,43,,17,20,,21,,,273,17,16,31,22,24,349,41,26,33,117,,,230,58,820,,58,556,,
 U3070,199,59,,,54,45,196,63,222,4,,320,70,26,28,112,,27,,,107,22,73,79,34,55,7,,211,15,17,36,5,11,22,30,20,143,68,45,26,250,,,9,,19,,,,43,20,33,124,23,,,79,70,90,,,921,116,234,,26,,,
 U3071,125,34,328,244,28,41,120,17,27,6,94,144,23,19,33,19,,25,370,670,135,9,23,10,9,70,45,19,30,5,30,14,7,5,4,10,18,74,68,162,63,48,94,142,21,,14,24,,677,10,22,18,207,22,101,79,34,12,47,695,914,101,28,43,188,25,19,,198
 U3094,,20,,,28,,,,25,11,,,48,30,26,26,,126,,,256,18,34,54,24,40,25,35,,9,25,76,8,19,12,17,14,,49,128,360,,,,285,,42,,,,25,24,59,68,96,99,,30,12,293,,,,19,68,,23,,,
 U3096,,,,,,,,,,9,,,,,543,,,,,,,196,,57,124,,38,,,21,25,25,30,80,21,121,7,,,,,,,,,,,,,,135,37,,,,,,,,,,,,,,,,,,
 U3097,,22,,,,,,,,12,,,,29,27,,,43,,,,14,,18,14,,16,,,44,27,14,6,11,9,35,28,,,,,,,,,,34,,,,15,19,33,,,,,,17,,,,,,,,,,,
 U3104,,,,,,,,,,13,,,,,,,,,,,,13,,161,30,,30,,,10,37,14,8,13,14,,11,,,,,,,,,,,,,,59,24,,,,,,,,,,,,,,,,,,
 U3108,,,,,65,,,,191,62,,,68,126,,99,,,,,,54,,,66,234,160,,,57,,32,72,127,25,,118,,,35,,,,,237,,,,,,113,50,92,,,,,,39,78,,,,,,,,,,
 U3111,264,20,,,133,79,476,76,44,17,118,263,21,26,15,34,,141,138,,23,12,34,8,15,19,19,19,134,8,20,18,16,9,66,13,12,69,144,297,97,58,,106,18,,15,45,,36,8,20,25,100,26,38,44,21,32,26,,,61,19,19,74,23,92,,1922
 U3121,,22,,,17,32,,29,34,10,,,30,20,18,25,,12,,,25,15,76,37,31,21,14,28,,7,14,11,15,11,22,30,22,486,71,367,41,,,224,29,,20,,,,21,24,19,63,63,99,33,30,17,18,,,,19,22,278,309,56,,
 U3126,,41,,,31,,,,,10,,,37,52,20,19,,17,,,,22,,15,14,,19,,,37,26,15,9,10,8,26,9,,,,,,,,,,27,,,,87,42,28,,,,,50,32,,,,,,,,119,,,
 U3147,,,,,,,,,,20,,,,86,41,35,,,,,,44,,12,22,,29,,,34,49,32,19,9,7,111,31,,,,,,,,,,,,,,121,38,39,,,,,33,,,,,,,,,,,,
 U3166,,35,,,24,,,40,619,12,,,31,18,19,24,,14,,,,12,31,17,20,31,16,82,,9,23,23,9,34,12,32,421,,,,,,,,237,,38,,,,19,13,37,39,38,,,29,23,90,,,,79,111,,34,,,
 U3168,,,,,,,,,,10,,,,20,15,,,,,,,,25,4,,,,,,,,,5,,11,8,26,,,,,,,,,,,,,,,22,,,,,,,22,,,,,,,,,,,
 U3181,581,159,73,133,28,523,111,214,434,27,393,748,826,319,37,332,336,150,353,468,90,24,43,68,30,689,18,419,461,13,39,128,396,36,29,15,18,345,77,447,40,413,305,330,183,1080,100,168,236,1392,34,20,44,26,40,591,614,55,50,277,516,1468,214,21,683,181,799,94,109,299
 U3182,,22,,,26,27,,24,12,7,,,21,15,22,17,,47,,,21,8,16,10,21,21,11,23,,7,20,11,10,7,8,53,,82,,54,23,56,,,28,,29,,,,8,14,24,16,28,315,,40,26,30,,,61,21,10,,18,174,,
 U3203,,,,,40,,,,,,,,14,23,,39,,,,,,93,,,,43,,,,,,,54,,41,,142,,,,,,,,,,52,,,,,,,,,,,,,11,,,,,,,,,,
 U3204,,,,,,,,,,,,,168,,323,,,,,,,252,152,17,183,,,,,35,,,6016,27,,,54,,,,,,,,,,,,,,,40,90,,,,,166,347,,,,,,,,,,,
 U3210,,26,,,33,32,,,19,9,,,22,17,19,23,,10,,,,6,25,9,10,40,10,46,,8,12,10,9,12,24,23,8,,,,,,,,60,,21,,,,15,14,18,19,42,,,19,23,,,,,40,,,92,,,
 U3224,,21,,,,,,,,21,,,,103,20,93,,500,,,,118,,34,109,,460,,,25,32,,65,17,19,116,85,,,,,,,,297,,65,,,,33,43,245,,,,,453,,,,,,,,,162,,,
 U3259,168,,,,,227,,,,,,,,,30,,,,,,,,,23,28,,,,,10,,,,26,,,53,161,,,,,,,,,,,,,,,,,79,,,52,,,,,,,,169,134,,,
 U3283,,9,,,,,,,,5,,,,,13,,,,,,,6,,6,12,,7,,,12,9,12,15,39,21,8,38,,,,,,,,,,15,,,,13,15,16,,,,,,,,,,,,,,,,,
 U3284,,10,,,,,,,,6,,,,,14,,,,,,,11,,8,20,,8,,,8,15,5,7,9,4,6,79,,,,,,,,,,,,,,9,8,,,,,,,,,,,,,,,,,,
 U3305,,20,,,34,,,,94,8,,,116,34,35,23,,13,,,,62,60,43,67,,41,149,,27,22,30,12,21,53,37,76,,,,,,,,,,30,,,,191,134,127,,,,,78,14,,,,,,,,28,,,
 U3331,,18,,,,,,,,11,,,,,14,,,,,,,10,,18,18,,25,,,14,13,24,5,13,7,48,12,,,,,,,,,,45,,,,17,36,40,,,,,,,,,,,,,,,,,
 U3341,,,,,30,,,,,6,,,87,44,,36,,,,,,28,,30,197,66,35,,,14,,43,20,45,20,,61,,,,,,,,,,,,,,30,90,117,,,,,,17,159,,,,,,,,,,
 U3357,,36,,,20,26,,20,25,4,,,32,25,20,32,,10,,,,8,54,9,19,32,12,22,44,6,14,33,11,9,9,25,6,59,44,,,,,,40,,12,,,,17,11,30,55,14,13,44,32,24,60,,,45,40,10,,113,,,
 U3363,,21,,,167,,,98,27,4,,,24,34,32,19,,9,,,,12,46,17,40,27,19,119,,10,26,11,5,15,31,43,44,,,,,,,,47,,27,,,,13,13,24,26,31,,,35,11,35,,,,53,24,,23,,,
 U3431,,26,80,,43,152,200,92,413,6,,,61,450,36,77,,24,167,,23,9,38,21,18,33,22,165,,6,18,20,4,14,10,28,52,,76,,,,,51,36,,24,43,,,22,30,60,30,94,,,34,50,109,,,38,73,61,,32,42,,
 U3535,,,,,,,,,,16,,,,,,,,,,,,48,,74,22,,96,,,26,27,76,11,61,15,54,72,,,,,,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,
 U3572,,14,,,28,24,,71,33,7,,,25,21,15,31,,15,,,,8,48,13,18,32,6,24,,5,11,10,7,6,20,23,43,95,,153,29,,,,62,,50,,,,12,12,24,68,104,73,58,24,18,19,,,186,42,94,,22,29,,
 U3583,,25,,,32,,,31,37,10,,,30,31,18,17,,35,,,,19,40,23,19,35,18,28,,14,27,38,107,53,10,24,45,,,,,,,,,,42,,,,14,12,35,245,,,,26,23,48,,,,34,,,25,,,
 U3584,,,,,,,,,,10,,,,,,,,,,,,25,,248,18,,29,,,20,39,56,41,32,17,,173,,,,,,,,,,,,,,25,39,,,,,,,,,,,,,,,,,,
 U3655,,22,,,30,156,236,,73,5,,,44,70,19,41,,122,,,23,39,414,17,27,70,24,98,,43,21,13,8,29,30,47,,98,,12,443,,,,,,56,,,,80,31,42,39,,,,43,27,562,,,,75,,,389,212,,
 U3656,,31,,,39,98,,42,24,7,,259,39,20,28,22,,27,,,197,6,53,8,7,47,13,101,,5,10,10,16,13,9,16,79,,169,18,143,,,217,33,,36,,,,26,16,24,26,23,479,,17,53,36,,,,30,20,,27,,,
 U3661,,113,,,18,,,,42,4,,,34,31,30,28,,19,,,,25,98,9,66,109,35,71,,41,14,19,8,7,18,12,14,,,,,,,,,,30,,,,29,18,43,17,25,,,41,232,82,,,,31,,,99,,,
 U3807,,22,,,38,,,29,324,4,,,41,24,26,43,,57,,,22,15,51,57,14,32,173,99,,9,39,43,10,54,17,14,45,,,176,44,,,,29,,38,,,,30,11,118,56,26,,,116,31,33,,,,29,260,,81,,,
 U3846,133,23,29,80,27,272,202,56,39,11,162,113,40,37,38,35,156,50,121,120,36,30,29,21,38,45,32,145,450,11,17,32,16,35,49,32,6,227,143,958,81,6,41,129,110,164,31,209,,475,18,51,162,42,35,18,64,32,18,31,,160,118,78,164,77,38,207,140,18
 U3882,,,3,,,,,,,3,,,,,,,3,,,,,3,,2,,,,,,3,,,5,3,2,,48,,,,,2,,,,3,,,3,,,,,,3,,,,,,5,3,,,,,3,,2,
 U3884,,,,,,,,,,13,,,,,,,,,,,,8,,12,16,,9,,,88,17,,6,11,9,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U3937,,,,,,,,,,127,,,,,,,,,,,,55,,13,24,,17,,,23,57,,12,36,22,24,64,,,,,,,,,,,,,,140,44,,,,,,,,,,,,,,,,,,
 U3943,,,,,,,,,,167,,,,,,,,,,,,33,,45,66,,,,,56,,,,8,55,62,49,,,,,,,,,,,,,,30,29,,,,,,,,,,,,,,,,,,
 U3944,,15,,,14,,,,,12,,,,184,15,53,,14,,,,273,,20,24,,92,,,12,22,31,,16,17,20,146,,,,,,,,,,65,,,,28,21,77,,,,,78,86,,,,,,,,,,,
 U4046,,,,,37,,,,,11,,,,63,70,,,,,,,33,,33,29,,23,,,23,25,38,26,43,27,31,95,,,,,,,,,,62,,,,17,30,279,,,,,,100,,,,,,,,,,,
 U4084,,18,,,64,,,,38,8,,,71,36,64,56,,17,,,,229,,38,13,,43,,,14,84,17,11,17,14,41,31,,,,,,,,,,163,,,,74,100,47,,,,,,23,,,,,95,,,,,,
 U4127,,,,,,,,,,7,,,,,,,,,,,,27,,12,20,,45,,,8,24,33,11,7,14,,26,,,,,,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,
 U4132,,16,,,,,,,,10,,,33,16,16,19,,37,,,,7,,24,15,,8,,,6,17,12,7,6,6,26,44,,,,,,,,,,23,,,,24,9,22,,,,,31,,,,,,,,,89,,,
 U4171,,514,,,31,253,,161,79,15,,,91,159,75,128,,29,,,,20,49,24,51,114,77,101,,60,31,78,16,59,39,59,25,112,,,,,,,,,325,,,,40,75,74,73,826,,,57,134,136,,,,,20,,115,,,
 U4195,,15,,62,14,89,,,33,14,,,42,31,37,24,,,,,,16,17,14,17,,,29,,22,23,11,13,10,14,32,13,,,,,,,,,,29,,,,28,12,,,,,,28,35,36,,,,,,,15,,,
 U4294,2,21,2,2,19,2,2,2,75,8,2,2,22,45,14,30,1,48,2,1,2,12,25,23,16,4,34,7,1,7,31,16,4,17,11,29,46,1,2,2,1,3,1,1,167,3,19,1,2,2,58,18,66,21,1,2,2,18,32,3,1,2,1,96,1,2,28,2,1,2
 U4295,,53,,,35,,,56,,31,,,65,25,331,76,,321,,,,39,72,19,11,,47,217,,8,44,87,32,12,15,71,9,,,95,179,,,,131,,244,,,,938,20,45,119,103,,,23,52,49,,,,103,311,,95,,,
 U4296,141,10,113,99,19,35,190,57,18,5,78,879,50,42,20,18,1857,13,95,523,26,25,33,49,45,118,18,28,179,5,21,9,10,5,7,26,7,80,107,389,35,102,3519,34,39,575,18,46,499,304,25,39,33,32,47,,1800,35,12,175,427,1451,192,17,16,593,24,54,93,47
 U4322,,14,,,25,36,91,58,20,170,,183,417,93,40,50,,16,,,140,64,37,18,28,93,130,,142,19,21,25,6,15,20,21,46,,,127,387,,,,,,24,,,,35,47,46,157,67,,,27,25,67,,,,26,30,,32,,,
 U4323,,13,,,,,,,,88,,,,,163,,,,,,,59,,101,23,,224,,,23,119,56,13,13,42,,6,,,,,,,,,,,,,,60,20,,,,,,,,,,,,,,,,,,
 U4340,,25,,,46,,,,,7,,,,,27,35,,,,,,9,,14,11,,10,,,12,22,17,16,9,13,60,,,,,,,,,,,28,,,,25,10,21,,,,,58,9,,,,,,,,,,,
 U4368,,100,,,29,121,,93,81,7,,,250,60,29,41,,14,,,196,21,39,18,18,39,35,43,,6,33,16,6,24,95,39,14,,,13,154,,,,96,,191,,,,42,63,55,30,208,,,24,16,39,,,313,22,76,,26,33,,
 U4382,,19,,,16,,,,,4,,,20,23,13,38,,44,,,,7,220,69,9,,16,20,,21,19,28,5,13,8,18,10,,,,,,,,,,11,,,,12,9,47,,30,,,16,11,,,,,20,,,26,,,
 U4399,,8,,60,15,40,202,29,14,15,236,90,22,20,11,20,4,10,,139,15,13,24,16,16,28,13,16,,6,13,11,11,8,8,7,,,,70,60,,3,38,20,,14,4,437,,23,41,22,25,28,,,23,8,34,57,213,71,34,11,44,30,,96,
 U4412,,59,,,53,,,235,49,20,,,104,32,50,27,,,,,,19,49,19,33,40,46,,,20,21,10,6,42,26,31,10,,,149,,,,,112,,32,,,,28,10,67,75,49,,,83,17,48,,,,56,34,337,29,165,,
 U4416,,14,,,28,,,,,12,,,32,67,18,37,,61,,,,43,,26,27,,15,,,17,58,97,11,9,13,20,36,,,,,,,,,,23,,,,20,14,35,96,,,,38,24,,,,,,,,30,,,
 U4423,1,1,2,1,2,2,2,2,7,14,2,1,1,1,2,2,2,1,1,1,2,43,2,15,73,1,72,1,1,60,66,3,15,25,18,4,14,1,2,1,1,1,2,1,3,1,1,1,2,1,70,61,1,1,1,1,1,1,2,1,1,1,2,1,1,,2,,2,1
 U4424,1,,1,,,2,,2,,46,,,1,,,,,,,,,2,1,3,2,3,1,1,,26,1,1,91,16,2,1,224,2,,,,,,,,,,,,,2,2,2,,1,1,,1,,5,,,,,,1,1,,,
 U4459,77,21,,125,20,43,75,333,32,27,,244,38,30,16,23,,36,48,155,48,19,28,26,18,98,20,28,94,15,27,28,25,10,21,34,83,74,185,109,56,470,,546,413,473,45,,665,,24,19,41,120,47,131,405,25,99,184,568,331,213,39,16,263,57,120,114,188
 U4461,,,,,,,,,,24,,,,,21,2963,,,,,,12,,12,13,,17,,,12,43,,9,23,9,,32,,,,,,,,,,16,,,,53,12,27,,,,,31,,,,,,,,,,,,
 U4463,,52,,167,12,224,521,193,108,6,,,32,21,17,54,,52,,,372,7,25,11,13,27,70,61,101,10,14,10,29,9,13,16,21,181,275,366,266,,,,174,,74,,,,128,11,25,196,79,90,56,65,56,92,,,,41,194,,26,,,148
 U4489,,258,,,17,351,,98,144,11,,,,18,140,22,,394,46,,40,21,115,26,35,34,18,,,5,31,15,19,15,58,25,12,,,59,170,,,139,215,,108,,,,15,12,20,218,220,,,35,21,19,,,,71,392,,129,,,41
 U4512,,,,,,,,,,9,,,,,,,,,,,,2,,1,2,,2,,,6,1,,1,5,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
 U4529,,,,,,,,,,29,,,,85,,283,,,,,125,29,,23,16,,34,,,6,,,99,6,17,,5,,,,,,,,,,,,,,16,27,,,,,,,,,,,,71,,,,,,
 U4530,,,,,,,,,,35,,,,156,,26,,,,,,18,,,38,,139,,,,,,52,27,18,,30,,,,,,,,,,,,,,24,18,,,,,,,,,,,,74,,,,,,
 U4535,,,,,,,,,,13,,,,76,,51,,,,,,189,,,32,,25,,,,,,123,52,20,,41,,,,,,,,,,,,,,94,84,,,,,,,,,,,,53,,,,,,
 U4538,,,,,,,,,,16,,,,333,,,,,,,,175,,,95,,37,,,,,,32,21,55,,50,,,,,,,,,,,,,,50,45,,,,,,,,,,,,,,,,,,
 U4539,,,,,,,,,,46,,,,181,,,,,,,,37,,,34,,37,,,31,,,14,25,32,,20,,,,,,,,,,,,,,146,121,,,,,,,,,,,,,,,,,,
 U4541,,,,,,,,,,16,,,,124,,59,,,,,,21,,,32,,26,,,15,,,5,56,17,,39,,,,,,,,,,,,,,117,20,,,,,,,,,,,,110,618,,,,,
 U4542,,,,,,,,,,21,,,,190,,36,,,,,,49,,,49,,60,,,,,,20,56,15,,4,,,,,,,,,,,,,,43,355,,,,,,,,,,,,,,,,,,
 U4543,,,,,,,,,,13,,,,,,,,,,11,,22,,,18,,25,,,,,,87,20,76,,3,,,,,,,,,,,,,,15,38,,,,,,,,,,,,,,,,,,
 U4544,,,,,,,,,,53,,,,,,,,,,3,,86,,,83,,84,,,,,,111,16,28,,56,,,,,,,,,,,,,,34,55,,,,,,,,,,,,,,,,,,
 U4546,,,,,,,,,,12,,,,30,,45,,,,12,,19,,,14,,23,,,,,,84,6,8,,8,,,,,,,,,,,,,,11,9,,,,,,,,,,,,49,365,,,,,
 U4553,,166,,,25,275,,,26,14,,,88,55,17,343,,30,,,,58,145,9,23,63,18,76,22,8,129,93,108,11,13,42,57,,,,,,,,,,38,,,,29,12,65,213,251,,,40,305,134,,,,113,,,,,,
 U4582,,34,,84,69,43,,,22,4,142,,26,167,27,49,,129,99,,25,8,49,6,10,77,30,33,36,8,15,8,12,5,6,27,41,45,35,49,314,56,,56,,,17,33,,,12,19,36,50,,,,21,17,99,124,,127,25,32,,127,,,
 U4584,56,88,,,38,64,74,68,19,27,112,,33,48,18,32,82,24,156,,61,81,32,11,26,19,49,86,,33,37,18,7,164,11,34,18,84,211,67,26,89,,,262,75,19,,,,13,20,39,67,38,75,,19,32,24,,,90,61,52,80,36,,,
 U4606,,51,,,22,89,,114,26,5,,,23,29,22,29,,88,,,119,6,31,20,15,29,11,139,183,12,12,20,8,8,7,22,,45,142,43,144,59,,,47,,47,,,421,12,16,30,18,78,,,23,10,42,,,102,48,120,,19,100,,
 U4696,,16,,,15,,,,16,10,,,30,21,34,21,,23,,,,7,,8,20,59,10,,,3,17,16,7,5,7,106,7,,,,,,,,,,19,,,,10,22,21,,,,,24,20,,,,,,,,38,,,
 U4739,,33,,,255,328,,,274,593,,,40,632,426,73,,11,,,,17,124,22,17,196,108,,,18,33,11,30,144,13,38,33,,,182,,,,,,,95,,,,25,18,387,,,,,227,194,,,,,209,,,30,,,
 U4743,,,,,,,,,,19,,,,,,,,,,,,27,,9,30,,31,,,10,,,9,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,,67,,
 U4788,,32,,,27,,,,,,,,,,38,,,25,,,,,91,37,,,,,,,19,32,,,,19,50,,,,,,,,,,267,,,,,,,56,62,,,,78,,,,,,,,,,,
 U4789,,23,,,103,,,,315,,,,,,130,,,49,,,,,106,416,,,,,,,49,89,,,,29,343,,,,,,,,,,57,,,,,,,46,37,,,,27,263,,,,,,,819,,,
 U4816,,45,,,41,,,62,55,13,,,34,30,21,58,,16,,,,8,49,84,11,56,42,49,,52,14,13,9,20,19,76,,,,,,,,,63,,19,,,,12,17,26,18,27,,,36,26,80,,,,55,119,,26,43,,
 U4847,,15,,,9,82,62,43,21,4,,,27,24,14,17,,15,,,291,10,55,24,10,20,11,,,23,10,9,6,10,5,26,,190,,9,44,206,,,116,,21,,,,12,13,37,26,526,92,,21,19,20,,,46,17,16,,67,36,,
 U4851,,70,,,,745,486,105,,24,,,172,,43,,,,,,,,93,19,,45,,24,,99,,,92,27,137,15,,468,,,,,,,,,,,,,,,26,,,,,43,,201,,,,33,,,,,,
 U4955,,,,,,,,,,12,,,,137,43,,,,,,,15,,16,44,,34,,,23,21,109,9,15,10,15,,,,,,,,,,,37,,,,101,13,79,,,,,31,22,,,,,,,,,,,
 U5001,,317,,,,,,,119,14,,,73,21,137,22,,,,,,12,22,11,8,,8,,,20,51,50,44,8,7,31,,,,,,,,,,,27,,,,22,20,13,,,,,23,1450,,,,,,,,,,,
 U5010,,64,,,,,,,,16,,,,,38,,,9,,,,9,,15,22,,10,,,75,10,21,6,11,20,30,,,,,,,,,,,110,,,,22,28,,,,,,49,23,,,,,,,,,,,
 U5016,,,,,,77,,95,,,,,,,13,,,,,,,14,25,9,21,,12,,,8,8,,,7,,33,,,,,,,,,,,,,,,,,35,,,,,47,,,,,,,,,,,,
 U5024,,,,,,,,,,11,,,,,,,,,,,,16,,21,26,,20,,,13,29,44,11,11,23,19,,,,,,,,,,,,,,,33,13,,,,,,,,,,,,,,,,,,
 U5037,317,26,109,127,32,79,78,,183,27,,69,336,73,34,31,,184,606,65,183,16,70,26,81,61,25,106,619,61,24,20,14,57,24,25,,164,,95,36,,86,76,217,,50,,,96,26,146,69,23,77,,,61,118,69,,90,386,55,888,,239,,,232
 U5038,,,,,,,,,,6,,,,,,,,,,,,6,,36,13,,13,,,9,,,9,13,43,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,
 U5187,,55,,,14,179,,153,53,6,,,32,26,25,81,,15,,,24,15,674,14,19,152,22,57,32,7,35,30,8,9,63,11,,,,135,56,,,,173,,119,,,,20,20,41,158,47,,,35,15,27,,,,40,20,,28,141,,
 U5261,,94,,,71,,,372,111,13,,,74,84,64,76,,29,,,119,78,94,52,119,84,95,113,,21,45,52,20,24,124,82,,,,265,124,,,,211,,52,,,,61,200,164,,,98,,,61,,,,,78,,,41,,,
 U5264,2,3,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,9,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,,1,1,1,2,1,2,4,1,1,2,3,1,1,2,1,1,1,,1,1,1,1,1,3,3,,1,1,1,1,2,1,1
 U5291,,11,,,11,29,,110,75,6,,,19,23,21,30,,31,,,27,11,88,6,16,,7,19,,17,10,7,5,7,8,10,,,,,,,,,200,,31,,,,35,28,27,31,95,,,18,11,24,,,,36,26,,44,,,
 U5306,87,23,,,18,39,,81,21,9,,,48,85,34,43,,31,160,,34,16,32,20,16,33,31,31,78,45,46,19,36,21,16,121,,234,45,119,92,,,27,83,,27,63,,,26,27,33,15,108,,,61,25,30,,,58,62,60,,39,50,,64
 U5308,,32,,,36,,,,145,6,,,,145,15,81,,13,,,,21,55,9,16,44,21,,21,8,10,9,158,17,8,8,,,,130,399,81,,,36,,94,,,,9,36,90,22,122,,,64,13,29,,,,15,,,26,59,,
 U5354,,27,,,65,,,,,18,,,46,821,31,83,,,,,,20,,18,77,,18,,,17,35,36,12,19,58,53,,,,,,,,,,,200,,,,24,36,80,,,,,136,232,,,,,,,,,,,
 U5394,,18,,,,115,,,,10,,,69,,30,,,,,,,26,27,20,55,,83,,,14,19,14,10,7,10,21,,,,,,,,,,,,,,,24,62,38,,143,,,35,48,,,,,,,,,,,
 U5400,,,,,,,,,,74,,,,,17,,,27,,,,24,,76,24,,333,,,35,17,,,16,123,138,,,,,,,,,,,203,,,,12,17,112,,,,,,,,,,,,,,,,,
 U5402,,24,,,87,,,,,12,,,,,38,,,,,,,200,,65,363,,,,,26,52,41,34,25,28,21,,,,,,,,,,,21,,,,41,15,42,,,,,136,43,,,,,,,,,,,
 U5426,,,,,52,,,,,29,,,,,,,,,,,,45,,,33,,53,,,28,,101,15,28,209,,,,,,,,,,,,,,,,140,93,,,,,,,,,,,,,,,,,,
 U5427,,308,,,,,,,,93,,,,,107,,,138,,,,29,,37,41,,54,,,31,77,18,16,11,16,105,,,,,,,,,,,,,,,32,53,,,,,,,,,,,,,,,,,,
 U5430,,,,,,,,,,355,,,,,,,,,,,,80,,61,77,,49,,,41,46,270,20,48,9,80,,,,,,,,,,,,,,,15,53,,,,,,,,,,,,,,,,,,
 U5432,,22,,,,,,,,184,,,,,294,,,,,,,148,,13,42,,197,,,18,75,144,138,9,47,96,,,,,,,,,,,,,,,74,100,,,,,,,,,,,,,,,,,,
 U5433,,12,,,367,,,,938,169,,,264,209,48,68,,120,,,,245,157,272,9,193,257,657,,453,898,327,57,246,336,279,,186,100,807,758,,,,198,,222,,,,375,61,176,349,327,580,,62,246,155,,,,363,160,,109,222,,246
 U5434,,77,,,,,,,,26,,,,,295,,,,,,,122,,52,39,,73,,,74,139,142,81,26,68,49,,,,,,,,,,,,,,,258,113,,,,,,,,,,,,,,,,,,
 U5436,,262,,,,,,,,60,,,,,168,,,,,,,4,,13,7,,13,,,7,18,6,8,5,8,11,,,,,,,,,,,,,,,16,6,,,,,,,,,,,,,,,,,,
 U5437,,118,,,23,,,,,205,,,,25,490,147,,93,,,,53,,25,7,,18,,,69,111,5,93,10,8,49,,,,,,,,,,,22,,,,153,178,24,,,,,45,32,,,,,,,,,,,
 U5438,,,,,,,,,,5,,,,,,,,,,,,42,,51,29,,70,,,40,25,167,124,16,21,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,
 U5439,,,,,,,,,,37,,,,,287,,,,,,,78,,18,27,,53,,,74,90,7,157,30,222,62,,,,,,,,,,,,,,,41,39,,,,,,,,,,,,,,,,,,
 U5440,,,,,,,,,,153,,,,,,,,,,,,48,,137,81,,60,,,20,76,23,66,58,114,73,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,
 U5442,,,,,26,,,,,198,,,,,,,,,,,,7,,45,121,,65,,,71,79,141,63,22,158,66,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,
