 U1273,,18,,72,,36,,,20,25,,,,,,,,19,,,,,,,,,,,,,,,,,78,10,,22,,,,12,,16,,12,45,,,,,,,,51,22,,,,,5
 U1283,,,,,,,,,,,,,,,,,,10,,7,,,,7,7,,17,,,11,7,16,,,,,,,,,,8,,15,,8,,,,,,,,,,,,,,,4
 U1284,,14,,17,,26,,,10,12,,,,,,,,17,,22,,,19,17,13,,8,,,9,8,27,,,43,28,,196,,29,,20,,78,,18,56,,,,,,,,15,43,,,,,13
 U1286,,67,,18,,,,,32,18,,,,,,,,11,,9,,,69,9,7,,32,,,15,6,10,,,46,36,,,,58,,13,,61,,82,,,,,,,,,37,53,,,,,7
 U1291,,47,,29,,,,,31,15,,,,,,,,22,,30,,,,23,9,,25,,,23,11,84,,,58,76,,,,56,,71,,35,,25,,,,,,,,,36,58,,,,,25
 U1294,,,,,,,,,,,,,,,,,,44,,21,,,,10,15,,13,,,63,8,17,,,,,,,,,,24,,,,21,,,,,,,,,,,,,,,10
 U1295,,11,,15,,46,,,11,10,,,,28,,,,15,,13,,,128,12,16,,28,,,16,5,13,,,61,17,,,,37,,36,,20,,28,94,,,,,,,,12,14,,,,,5
 U1296,,,,,,,,,,,,,,,,,,25,,23,,,107,32,11,,9,,,17,11,46,,,,103,,,,,,27,,,,38,,,,,,,,,,,,,,,8
 U1297,,23,,,,,,,21,16,,,,,,,,14,,14,,,,14,9,,10,,,17,15,11,,,,15,,,,,,19,,14,,14,,,,,,,,,20,,,,,,8
 U1305,,44,,45,,405,,,25,28,,,,,,,,43,,27,,,124,12,8,,51,,,67,20,23,,,123,20,,113,,311,,19,,88,,27,265,,,,,,,,81,28,,,,,12
 U1319,,,,,,,,,,22,,,,,,,,20,,37,,,,15,18,,71,,,19,14,28,,,,,,,,,,23,,,,19,,,,,,,,,,,,,,,22
 U1324,,,,24,,23,,68,,,,,,165,,,,,,,227,,45,,,,,,,,5,,81,,45,,,59,,,,9,72,,,,34,113,121,,,,,,,16,,,,,5
 U1329,,45,,,,,,,20,20,,,,,,,,15,,18,,,,12,21,,9,,,8,6,9,,,,28,,,,,,16,,14,,10,,,,,,,,,21,,,,,,9
 U1346,,15,,33,,63,,,16,22,,,,,,,,43,,19,,,63,17,20,,37,,,9,7,15,,,49,21,,14,,75,,23,,27,,16,,,,,,,,,15,52,,,,,16
 U1352,,41,,,,,,,21,22,,,,,,,,31,,10,,,,13,11,,22,,,11,7,37,,,,20,,,,,,18,,18,,14,,,,,,,,,24,,,,,,12
 U1355,,31,,41,,,,,16,13,,,,,,,,17,,14,,,80,25,15,,9,,,76,11,15,,,249,48,,22,,1322,,19,,21,,27,197,,,,,,,,27,21,,,,,24
 U1363,,42,,53,,96,,,29,,,,,,,,,,,49,,,246,20,18,,25,,,30,15,42,,,1336,33,,36,,75,,,,,,,,,,,,,,,55,34,,,,,26
 U1364,,,,17,,18,,37,10,,,,,167,,,,,,,216,,32,,6,,,,,,5,,84,102,18,,,12,,,,,42,,,,54,51,66,78,,,,,,,,,,199,14
 U1366,,18,,43,,42,,,32,18,,,,,,,,18,,13,,,,15,12,,13,,,22,8,14,96,,43,38,,37,,168,,25,177,23,,32,181,131,,93,,,,,31,63,,,,387,30
 U1369,,19,,41,,49,,,15,19,,,,,,,,13,,31,,,66,9,7,,7,,,14,11,36,,,106,26,,20,,52,,36,,17,,11,102,,,,,,,,25,33,,,,,11
 U1371,,10,,16,,58,,54,13,41,,71,,275,,,,13,,10,281,,65,5,14,,6,,548,11,6,13,98,101,19,10,,23,,67,,14,53,7,,10,26,148,192,176,,,626,,38,15,,,,527,6
 U1375,,24,,36,,49,,243,17,22,,,,42,,,,15,,15,,,38,10,16,,8,,149,12,6,13,292,112,27,18,,33,,40,,17,76,14,,12,103,87,66,148,,,,,20,17,,,,140,10
 U1379,139,9,,24,137,22,,68,10,13,64,,108,53,158,169,,43,,7,83,193,28,8,9,113,7,,,7,8,11,102,76,18,11,146,,,20,228,20,64,18,111,13,33,80,34,65,72,,77,,12,15,,,94,87,10
 U1383,,19,,23,,34,,100,16,64,,,,238,,,,40,,10,89,,38,8,9,,9,,217,10,7,15,107,55,35,21,,13,,32,,47,254,16,,43,53,104,171,190,,,290,,37,31,,,,133,14
 U1385,256,,,26,,30,,70,,,,,,65,,,,25,,,,,49,,,,,,89,,12,19,,,21,,,23,,34,,,130,,,,60,,,,,,,,20,16,,,,,18
 U1389,,19,,18,,,,,18,13,,,,,,,,21,,14,,,,8,8,,8,,,9,14,18,,,,,,,,,,13,,15,,16,,,,,,,,,20,17,,,,,10
 U1390,,,,14,,67,,46,,,,,,261,,,,10,,,69,,,,7,,,79,74,,6,,173,228,38,,,14,,30,,,64,,,,34,89,174,98,,,,,,,,,,84,9
 U1391,,66,,17,,80,,,23,70,,,,,,,,16,,16,,,42,15,14,,11,,,15,9,36,,,32,64,,17,,37,,22,,17,,24,170,,,,,,,,51,74,,,,,9
 U1397,,21,,19,,47,,,74,38,,,,,,,,19,,17,,,66,17,11,,10,,,17,13,21,,,33,18,,61,,34,,19,,14,,22,138,,,,,,,,22,35,,,,,15
 U1402,,,,29,,,,,,,,,,,,,,30,,20,,,,24,37,,41,,,14,30,20,,,67,,,,,,,26,,,,,,,,,,,,,70,40,,,,,27
 U1404,,32,,41,,,,,40,15,,,,,,,,,,,,,62,,,,,,,12,7,,,,164,32,,29,,60,,,,22,,,,,,,,,,,24,122,,,,,15
 U1407,,,,,,,,,,,,,,,,,,44,,22,,,,13,15,,17,,,16,14,46,,,,28,,,,,,29,,21,,48,,,,,,,,,,,,,,,14
 U1410,,22,,35,,54,,161,15,16,,,,690,,,,19,,36,,,88,,17,,,,,17,11,15,177,,47,40,,16,,83,,17,208,23,,21,47,118,,,,,,,37,43,,,,,13
 U1419,,43,,13,,26,,110,10,18,,,,292,,,,10,,49,,,21,8,20,,8,,,6,5,11,64,,16,20,,11,,28,,11,54,13,,20,54,54,,,,,,,24,20,,,,,5
 U1420,185,27,161,17,154,71,533,65,10,9,107,318,436,31,94,385,62,10,902,11,89,170,73,9,11,934,6,163,108,7,8,11,87,71,17,27,525,21,420,29,217,15,47,13,123,22,42,179,34,51,195,602,71,828,79,17,167,151,133,80,15
 U1429,,,,22,,46,,,15,,,,,,,,,19,,,,,65,,,,,,,,6,,,,73,,,98,,49,,,,,,,184,,,,,,,,,15,,,,,9
 U1437,,18,,25,,,,,20,37,,,,,,,,23,,13,,,52,8,6,,7,,,9,7,32,,,68,28,,35,,72,,37,,17,,15,,,,,,,,,17,21,,,,,9
 U1440,,47,,26,,31,,471,16,23,,,,175,,,,42,,8,,,38,7,9,,54,,,10,7,13,45,,57,13,,11,,45,,14,174,47,,76,46,,,,,,,,53,17,,,,,10
 U1446,,13,,24,,44,,,14,13,,,,,,,,17,,44,,,50,11,10,,16,,,60,7,13,,,24,17,,131,,42,,13,,16,,15,49,,,,,,,,44,15,,,,,15
 U1448,,21,,67,,63,,,36,13,,,,,,,,13,,26,,,31,13,15,,39,,,13,15,48,,,292,13,,18,,68,,27,,38,,16,128,,,,,,,,24,18,,,,,22
 U1453,,,,,,,,,,,,,,,,,,,,79,,,,28,15,,26,,,14,16,16,,,,,,,,119,,25,,,,,,,,,,,,,,43,,,,,11
 U1464,,,,,,,,,,,,,,,,,,10,,15,,,,10,21,,10,,,7,7,10,,,,,,,,,,18,,15,,44,,,,,,,,,,,,,,,7
 U1479,,,,,,,,,,,,,,,,,,66,,29,,,,16,12,,41,,,43,16,19,,,55,,,,,,,37,,,,24,,,,,,,,,,,,,,,9
 U1480,,,,23,,83,,71,,,,,,,,,,,,,,,63,8,18,,,,62,35,8,,,,108,,,188,,24,,,54,,,16,47,,,,,,,,19,42,,,,,10
 U1484,,,,55,,80,,,24,,,,,,,,,,,,,,,,15,,,,,,16,,,,107,,,114,,31,,30,,,,,,,,,,,,,,18,,,,,21
 U1486,,12,,15,,25,,,20,12,,,,,,,,11,,37,,,42,7,13,,21,,,15,11,20,,,23,18,,,,36,,10,,33,,15,31,,,,,,,,32,17,,,,,19
 U1492,,15,,20,,,,,18,,,,,,,,,14,,22,,,54,13,12,,14,,,15,29,13,,,52,24,,32,,,,15,,25,,21,,,,,,,,,21,15,,,,,8
 U1494,,,,31,,,,,,,,,,,,,,,,,,,56,,,,,,,10,17,,,,97,,,50,,28,,,,,,,,,,,,,,,19,23,,,,,23
 U1500,,,,,,,,,,,,,,,,,,14,,6,,,,7,9,,27,,,12,4,12,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,6
 U1502,,17,,43,,33,,138,19,11,,,,,,,,29,,14,,,17,18,13,,8,,,33,18,13,,,191,25,,23,,36,,11,148,11,,13,81,,61,,,,,,21,35,,,,,19
 U1504,,18,,28,,37,,,,79,,,,,,,,,,17,,,,,14,,,,,,9,19,,,19,17,,149,,116,,18,,23,,,,,,,,,,,28,16,,,,,7
 U1507,,110,,37,,,,,18,71,,,,,,,,16,,15,,,,12,9,,10,,,16,15,17,,,,18,,,,,,14,,28,,25,,,,,,,,,21,,,,,,15
 U1508,,13,,,,107,,,17,15,,,,,,,,27,,8,,,32,11,13,,11,,,14,12,23,,,23,21,,87,,36,,13,,26,,37,39,67,,,,,,,30,,,,,,25
 U1514,,,,47,,,,,,,,,,,,,,,,23,,,,12,8,,7,,,53,15,21,,,,,,,,,,14,,,,,,,,91,,,,,,,,,,,20
 U1517,353,14,298,13,,22,,71,16,13,,1237,,768,237,,519,66,,13,49,,90,13,16,,18,521,906,20,18,15,207,53,40,8,,273,,25,,10,309,15,,9,118,542,143,160,,,,200,12,12,,1158,,150,16
 U1518,,32,,31,,123,,,35,18,,,,,,,,33,,19,,,170,12,11,,24,,,12,14,39,,,135,14,,19,,179,,25,,16,,21,180,,,,,,,,37,40,,,,,7
 U1519,,,,17,,,,,31,13,,,,,,,,12,,7,,,,12,6,,8,,,12,6,17,,,49,13,,33,,50,,18,,24,,15,,,,,,,,,25,20,,,,,4
 U1522,,35,,,,,,,24,14,,,,,,,,67,,,,,,8,13,,9,,,11,10,31,,,,14,,,,,,14,,109,,38,,,,,,,,,17,,,,,,17
 U1523,,14,,17,,45,,,14,11,,,,,,,,8,,9,,,36,8,8,,7,,,6,17,10,,,43,13,,13,,24,,10,,11,,8,35,,,,,,,,10,14,,,,,5
 U1526,,27,,44,,377,,,23,21,,,,,,,,18,,26,,,27,12,10,,12,,,90,17,30,,,35,56,,23,,52,,15,,31,,30,65,,,,,,,,61,132,,,,,28
 U1530,,,,75,,,,,23,20,,,,,,,,49,,15,,,,,35,,8,,,14,21,17,,,46,61,,,,107,,33,,,,20,,,,,,,,,22,17,,,,,8
 U1537,,66,,28,,53,,36,34,95,,,,,,,,17,,11,,,98,12,16,,72,,,24,14,38,,,62,24,,22,,27,,57,131,47,,54,104,,,,,,,,60,84,,,,,13
 U1549,,25,,24,,44,,214,31,36,,,,96,,,,19,,177,,,129,19,14,,10,,,13,11,16,144,,133,19,,37,,40,,16,100,30,,13,177,249,392,,,,,,40,172,,,,,9
 U1550,,,,27,,,,,,,,,,,,,,,,,,,,13,31,,16,,,,7,,,,101,,,33,,39,,,,,,,,,,,,,,,56,25,,,,,8
 U1552,,,,23,,48,,803,26,,,,,87,,,,,,,,,166,23,20,,,520,,,16,,70,,83,,,79,,123,,,92,,,,197,453,265,,,,,,51,128,,,,55,43
 U1554,,,,27,,89,,107,25,,,,,56,,,,,,,,,90,,,,,,,29,7,,223,,163,,,17,,36,,,127,,,,35,,,,,,,,21,28,,,,,14
 U1555,,16,,23,,32,,113,21,14,,,,206,,,116,9,,13,151,,67,10,7,,8,187,135,18,8,19,56,,99,11,,18,,27,,12,231,10,,15,68,69,262,,,,,,26,20,,,,90,8
 U1558,,8,,31,,,,,19,18,,,,,,,,,,10,,,,9,9,,19,,,,8,39,,,91,,,,,,,21,,,,,,,,,,,,,18,102,,,,,21
 U1559,,20,,71,,121,,,12,21,,,,,,,,16,,18,,,,36,12,,42,,,23,10,49,,,100,15,,31,,,,29,,15,,37,,,,,,,,,54,21,,,,,8
 U1560,,26,,20,,24,,47,20,50,,,,124,,,,9,,11,201,,14,6,14,,7,,,9,8,16,118,,16,37,,43,,36,,26,171,31,,24,50,91,43,,,,,,13,10,,,,,4
 U1561,418,16,75,28,,31,,,70,17,,297,,,,,850,12,,6,68,,55,11,11,,23,239,66,9,28,32,,421,54,18,,30,,51,,12,,16,,16,36,175,94,631,,,986,,24,50,,,,201,11
 U1570,,36,,21,,122,,,12,33,,,,,,,,30,,11,,,37,12,14,,11,,,33,9,28,,,112,26,,27,,40,,20,,18,,19,31,,,,,,,,20,20,,,,,14
 U1578,,17,,23,,39,,324,59,11,,,,124,,,,17,,12,,,79,11,12,,9,,,15,7,13,,,24,11,,22,,53,,12,74,15,,13,83,61,,,,,,,16,21,,,,,22
 U1584,,,,,,,,,27,,,,,,,,,12,,,,,,7,9,,,,,16,6,,,,25,,,58,,,,10,,,,10,,,,,,,,,33,22,,,,,14
 U1585,,35,,31,,,,,21,,,,,,,,,,,74,,,,,17,,,,,29,10,,,,,,,,,,,,,,,37,,,,,,,,,63,93,,,,,20
 U1587,,16,,18,,19,,108,12,,,,,,,,,,,,,,28,9,10,,,,,,6,11,,,16,14,,205,,33,,9,42,22,,,33,,,,,,,,16,14,,,,,6
 U1588,,,,,,,,,,,,,,,,,,19,,8,,,,8,14,,9,,,16,7,61,,,,21,,,,,,12,,20,,,,,,,,,,,,,,,,,7
 U1590,,,,21,,77,,,13,,,,,,,,,,,34,,,38,16,7,,10,,,,6,,,,141,,,58,,38,,,,,,,68,,,,,,,,38,15,,,,,4
 U1591,,41,,98,,76,,,33,25,,,,,,,,16,,50,,,91,8,7,,45,,,8,14,91,,,69,30,,28,,143,,22,,35,,76,,,,,,,,,62,21,,,,,9
 U1592,,16,,52,,,,,32,44,,,,,,,,13,,7,,,,7,5,,30,,,9,6,10,,,,17,,,,,,17,,15,,26,,,,,,,,,31,44,,,,,4
 U1593,,15,,32,,78,,,14,11,,,,,,,,14,,28,,,24,15,14,,16,,,13,,21,,,44,26,,28,,30,,,,20,,14,26,,,,,,,,22,128,,,,,17
 U1599,,17,,40,,,,,35,12,,,,,,,,24,,8,,,,11,23,,17,,,7,16,70,,,,12,,,,,,20,,18,,18,,,,,,,,,30,149,,,,,8
 U1601,,,,,,,,,,,,,,,,,,15,,13,,,,11,8,,13,,,24,7,19,,,,21,,,,,,12,,,,15,,,,,,,,,,,,,,,6
 U1604,,,,,,,,,,,,,,,,,,18,,12,,,,7,8,,18,,,8,7,23,,,,,,,,,,13,,,,73,,,,,,,,,,,,,,,7
 U1608,,11,,20,,28,,,14,39,,,,,,,,13,,7,,,48,6,5,,21,,,11,8,8,,,23,17,,51,,75,,7,,19,,22,38,,,,,,,,16,36,,,,,4
 U1614,,19,,,,,,,,36,,,,,,,,21,,,,,,17,12,,,,,,,,,,,15,,,,,,19,,22,,,,,,,,,,,20,,,,,,22
 U1629,,,,,,,,,,,,,,,,,,96,,15,,,,10,11,,40,,,16,6,35,,,,22,,,,,,21,,,,24,,,,,,,,,,,,,,,8
 U1631,,,,,,,,,14,,,,,,,,,14,,16,,,,8,7,,8,,,32,6,,,,,,,,,,,22,,21,,,,,,,,,,,29,,,,,,8
 U1633,,44,,,,,,,11,20,,,,,,,,12,,19,,,,16,10,,22,,,11,13,40,,,,14,,,,,,27,,13,,23,,,,,,,,,,,,,,,7
 U1635,,,,,,,,,,,,,,,,,,33,,13,,,,16,31,,12,,,29,6,21,,,,24,,,,,,19,,20,,47,,,,,,,,,,,,,,,11
 U1639,,19,,16,,48,,193,8,19,,,,48,,,,9,,7,148,,41,9,16,,13,,,17,5,9,44,,16,16,,23,,23,,11,51,7,,9,44,47,56,313,,,,,14,13,,,,206,5
 U1643,,29,,33,,63,,386,15,24,,,,102,,,154,11,,21,200,,36,17,36,,7,413,555,24,7,14,286,195,68,16,,13,,29,,13,138,21,,22,82,78,244,187,,937,,,40,36,,,,306,11
 U1647,,20,,28,,49,,,56,40,,,,,,,,11,,28,,,,15,11,,9,,,10,8,15,,,96,28,,,,76,,36,,21,,24,,,,,,,,,25,,,,,,3
 U1648,,,,,,,,,,,,,,,,,,21,,11,,,,15,10,,27,,,14,15,20,,,,57,,,,,,23,,26,,21,,,,,,,,,,,,,,,16
 U1651,,38,,20,,47,,,30,,,,,,,,,,,,,,,,,,,,,28,9,,,,19,,,86,,,,,,,,,,,,,,,,,45,71,,,,,18
 U1673,,22,,17,,,,,42,11,,,,,,,,22,,9,,,,9,11,,10,,,55,7,15,,,,45,,,,,,14,,54,,61,,,,,,,,,14,31,,,,,5
 U1675,,,,,,,,,,31,,,,,,,,,,27,,,,9,13,,14,,,23,16,,,,,,,,,,,34,,,,,,,,,,,,,41,,,,,,9
 U1676,,24,,11,,56,,,12,13,,,,,,,,11,,5,,,72,13,7,,15,,,9,11,9,,,42,9,,44,,51,,14,,9,,21,,,,,,,,,16,12,,,,,5
 U1678,,69,,,,,,,36,45,,,,,,,,36,,14,,,,9,11,,14,,,63,8,23,,,,59,,,,,,22,,39,,39,,,,,,,,,,,,,,,7
 U1679,,14,,18,,,,,11,12,,,,,,,,11,,5,,,38,7,8,,5,,,6,5,9,,,17,11,,36,,57,,13,,10,,8,,,,,,,,,16,23,,,,,5
 U1680,,10,,,,,,,28,13,,,,,,,,50,,19,,,,13,15,,9,,,17,13,22,,,,22,,,,,,18,,29,,12,,,,,,,,,19,,,,,,10
 U1685,,17,,20,,,,,51,9,,,,,,,,17,,15,,,,7,8,,10,,,13,12,34,,,,18,,,,,,19,,27,,20,,,,,,,,,23,23,,,,,63
 U1705,,33,,58,,,,,16,29,,,,,,,,14,,11,,,27,24,18,,129,,,10,6,18,,,54,12,,12,,26,,15,,22,,15,,,,,,,,,29,28,,,,,9
 U1734,316,20,,27,,37,,61,13,20,,135,,176,,,,12,,16,83,,34,9,6,,9,82,72,24,9,18,68,206,64,15,,51,,32,,14,213,13,,10,154,232,65,54,,,,,18,27,,,,139,9
 U1737,120,14,,12,,26,,246,39,13,,,,74,,,,10,,7,225,,26,9,7,,19,96,62,6,6,19,113,63,51,11,,19,,41,,9,48,12,,16,43,50,79,158,,,,,12,21,,,,134,11
 U1738,117,26,,23,,70,,72,22,10,,46,,42,,,,15,,11,163,,39,12,8,,8,79,100,19,9,11,55,47,26,19,,38,,62,,14,,18,,17,26,110,137,206,,,293,,32,15,,,,89,13
 U1753,,118,,18,,39,,62,17,8,,,,35,,,,9,,20,39,,46,6,6,,17,,113,26,4,14,99,47,16,11,,10,,31,,8,36,8,,9,92,79,30,46,,,,,25,9,,,,51,6
 U1762,,13,,31,,29,,193,34,30,,,,,,,,14,,34,,,13,9,7,,7,,,8,6,12,89,,23,13,,56,,24,,11,78,10,,12,33,143,,,,,,,29,21,,,,165,7
 U1768,,23,,23,,,,,16,17,,,,46,,,,17,,37,,,11,8,12,,11,,,9,6,8,,,39,26,,49,,72,,14,,13,,14,63,,69,,,,,,12,17,,,,,15
 U1788,,20,,27,,69,,,18,16,,,,,,,,19,,12,,,41,9,13,,22,,,15,7,21,54,,114,24,,16,,57,,18,85,31,,33,51,273,,,,,,,22,34,,,,,17
 U1793,,,,59,,72,,56,,,,,,,,,,,,,,,45,,10,,,,,,11,,,,45,,,,,58,,23,166,22,,,66,276,,,,,,,25,32,,,,,22
 U1804,,55,,16,,,,,14,16,,,,,,,,44,,41,,,,19,11,,28,,,11,47,15,,,71,20,,14,,78,,11,,21,,14,,,,,,,,,20,16,,,,,13
 U1805,,24,,38,,,,,74,15,,,,,,,,18,,14,,,,10,11,,25,,,1295,9,25,,,,23,,,,,,14,,15,,11,,,,,,,,,19,24,,,,,13
 U1816,,16,,14,,43,,,10,18,,,,,,,,30,,20,,,13,8,13,,15,,,15,8,10,68,,26,13,,34,,86,,12,47,13,,15,18,61,,,,,,,13,20,,,,,17
 U1831,,46,,53,,35,,,40,42,,,,,,,,25,,11,,,96,19,10,,36,,,39,12,70,,,31,33,,,,40,,19,,13,,27,,,,,,,,,18,102,,,,,64
 U1832,,22,,23,,,,,17,12,,,,,,,,13,,20,,,61,7,7,,6,,,19,7,9,,,,21,,,,,,13,,32,,39,,,,,,,,,24,,,,,,4
 U1841,,12,,18,,73,,,17,11,,,,,,,,16,,14,,,117,8,10,,13,,,15,,24,,119,48,11,,,,46,,16,62,10,,12,40,115,,,,,,,22,19,,,,,17
 U1855,,,,,,,,,,,,,,,,,,27,,15,,,,12,18,,44,,,13,10,26,,,,23,,,,,,15,,29,,26,,,,,,,,,,,,,,,25
 U1863,,39,,34,,,,,32,24,,,,,,,,22,,20,,,71,22,11,,,,,10,20,12,,,31,46,,,,38,,15,,20,,27,,,,,,,,,23,51,,,,,18
 U1865,,24,,29,,24,,119,22,20,,,,290,,,,66,,11,,,68,14,12,,12,,,23,13,21,83,,51,21,,24,,31,,35,122,23,,21,32,130,,,,,,,25,23,,,,,9
 U1866,,,,,,,,,,,,,,,,,,,,17,,,,,8,,,,,,7,13,,,,34,,,,,,,208,19,,,40,,,,,,,,,16,,,,89,15
 U1889,,12,,14,,69,,,11,8,,,,,,,,10,,11,,,19,14,18,,9,,,7,8,10,,,18,16,,20,,23,,11,71,11,,13,31,85,,,,,,,11,17,,,,,14
 U1890,,,,,,,,,,,,,,,,,,56,,10,,,,18,11,,9,,,35,22,16,,,,45,,,,,,19,,22,,,,,,,,,,,,,,,,,22
 U1900,,32,,21,,,,,12,11,,,,,,,,12,,9,,,,9,8,,12,,,16,5,20,,,,13,,16,,,,13,,13,,13,,,,,,,,,90,36,,,,,6
 U1919,,34,,,,,,,,,,,,,,,,12,,11,,,,12,7,,7,,,10,6,14,,,,17,,,,,,17,,23,,16,,,,,,,,,,,,,,,9
 U1921,,12,,,,,,,13,36,,,,,,,,18,,15,,,,6,15,,17,,,18,6,10,,,,15,,,,,,11,,13,,13,,,,,,,,,,,,,,,8
 U1930,,12,,,,,,,11,17,,,,,,,,22,,14,,,,9,7,,8,,,9,6,10,,,,23,,,,,,19,,16,,16,,,,,,,,,14,20,,,,,10
 U1933,,22,,37,,,,,21,19,,,,,,,,23,,23,,,,12,18,,15,,,15,15,22,,,,25,,,,,,19,,25,,17,,,,,,,,,29,29,,,,,18
 U1940,,,,,,,,,,,,,,,,,,16,,6,,,,6,9,,6,,,23,8,31,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,5
 U1944,,50,,24,,,,,59,61,,,,,,,,15,,51,,,,17,9,,10,,,11,11,13,,,,29,,,,,,16,,24,,33,,,,,,,,,74,,,,,,8
 U1947,,19,77,13,,37,,,8,17,,50,,,,,,28,,8,,,10,8,5,,6,179,,6,6,9,60,53,15,13,,,,,,12,45,11,,13,,73,62,,,,89,100,13,30,,,,43,14
 U1948,,12,,22,,,,,,35,,,,,,,,37,,6,,,,10,19,,10,,,15,10,8,,,,21,,,,,,12,,13,,12,,,,,,,,,20,,,,,,9
 U1951,,15,,98,,,,,18,35,,,,,,,,30,,22,,,,14,15,,20,,,13,15,22,,,,27,,,,,,30,,53,,17,,,,,,,,,31,79,,,,,15
 U1960,85,26,73,36,255,31,,34,10,39,88,,91,,101,,,17,,10,79,308,15,6,7,92,6,243,65,12,5,14,51,,23,21,,68,,47,,9,40,11,,11,17,73,48,70,,,,,14,14,,321,,69,9
 U1961,,,,,,,,,,,,,,,,,,30,,9,,,,9,6,,21,,,24,34,17,,,,33,,,,,,12,,24,,16,,,,,,,,,,,,,,,16
 U1966,,,,,,,,,,,,,,,,,,,,29,,,,12,14,,23,,,21,11,28,,,,33,,,,,,10,,21,,,,,,,,,,,,,,,,,11
 U1970,,25,,,,,,,,33,,,,,,,,12,,9,,,,10,7,,7,,,14,25,69,,,,16,,,,,,33,,55,,,,,,,,,,,93,,,,,,10
 U1976,,,,,,,,,,,,,,,,,,,,19,,,,12,10,,10,,,12,10,22,,,,16,,,,,,18,,20,,,,,,,,,,,,,,,,,15
 U1978,,29,,20,,96,,138,20,16,,,,303,,,,17,,16,171,,73,15,38,,9,,153,24,12,10,623,189,242,13,,98,,34,,12,276,17,,15,55,145,497,258,,,,,19,28,,,,282,19
 U1979,,11,,21,,,,,10,11,,,,,,,,34,,11,,,,8,12,,9,,,9,7,10,,,,22,,,,32,,16,,14,,19,,,,,,,,,25,29,,,,,25
 U1990,,24,,34,,,,,13,13,,,,,,,,11,,19,,,,8,17,,60,,,20,9,9,,,,16,,,,,,17,,14,,17,,,,,,,,,19,,,,,,18
 U1994,407,19,277,19,,25,,98,11,16,,355,,38,,,707,15,,89,74,,45,10,7,218,10,233,261,12,6,10,82,96,54,19,,15,,34,,11,343,13,279,23,160,78,116,169,,,192,457,18,27,,,,149,7
 U1999,,15,,37,,,,,17,31,,,,,,,,15,,17,,,,17,12,,42,,,22,12,40,,,,14,,,,96,,31,,38,,26,,,,,,,,,30,90,,,,,13
 U2001,,14,,27,,,,,23,24,,,,,,,,62,,13,,,,18,7,,43,,,9,29,11,,,27,29,,,,,,14,,21,,14,,,,,,,,,43,39,,,,,18
 U2002,,13,,25,,85,,59,15,18,,,,,,,,17,,16,,,29,9,42,,9,,,31,12,17,,,119,24,,60,,59,,19,,24,,14,85,,,,,,,,16,47,,,,,5
 U2003,,29,,35,,,,,27,30,,,,,,,,32,,39,,,,14,12,,10,,,14,15,44,,,,19,,,,,,17,,33,,50,,,,,,,,,26,19,,,,,41
 U2005,,12,,14,,20,,110,11,10,,85,,28,,,,14,,8,433,,16,8,36,,41,226,,32,15,14,101,80,47,33,,84,,60,,19,244,13,,16,41,163,516,151,,,,,12,34,,,,60,15
 U2010,,30,,22,,,,,18,11,,,,,,,,32,,18,,,,18,8,,12,,,9,13,51,,,219,27,,175,,104,,16,,20,,45,,,,,,,,,19,17,,,,,11
 U2017,,23,,24,,29,,58,23,16,,,,231,,,,13,,10,,,32,14,16,,8,,,11,6,10,53,,33,20,,476,,63,,14,88,21,,17,87,162,94,73,,,,,22,21,,,,93,21
 U2020,,,,,,,,,,,,,,,,,,,,112,,,,24,14,,24,,,79,16,106,,,,,,,,,,163,,,,36,,,116,,,,,,,76,,,,,24
 U2021,222,11,,15,196,23,,63,9,9,126,187,,61,106,,,10,137,23,228,262,34,9,6,77,10,138,76,13,7,10,177,201,24,27,452,11,237,28,402,13,49,14,111,14,23,68,94,224,,1005,181,,16,13,107,139,129,65,
 U2030,,11,,20,,30,,48,10,27,,,,114,,,,15,,23,,,18,10,9,,12,,,11,14,10,36,,21,15,,12,,21,,14,120,11,,9,67,61,,,,,,,15,13,,,,,10
 U2036,,20,,,,,,,,132,,,,,,,,34,,14,,,,10,15,,10,,,25,14,9,,,,81,,,,,,14,,21,,51,,,,,,,,,,,,,,,5
 U2048,,16,,16,,51,,59,15,29,,,,113,,,,11,,20,,,50,10,12,,24,,,17,7,11,105,,28,9,,19,,22,,21,54,15,,26,45,,,,,,,,14,22,,,,,26
 U2067,,35,,30,,101,,41,,,,,,,,,,28,,10,,,,8,9,,,,,13,,10,,,,27,,,,30,,15,,17,,14,,,,,,,,,24,,,,,,7
 U2068,,,,,,,,,,,,,,,,,,17,,36,,,,12,11,,6,,,19,6,8,,,,,,,,,,9,,,,10,,,,,,,,,,,,,,,5
 U2083,,24,,23,,,,,42,34,,,,,,,,10,,20,,,39,14,10,,12,,,35,8,16,,,36,18,,,,62,,12,,26,,9,,,,,,,,,18,23,,,,,15
 U2088,,19,,23,,56,,305,144,11,,,,,,,,13,,37,,,27,15,22,,24,,,11,30,22,107,,53,17,,637,,29,,15,198,23,,25,90,182,,,,,,,24,19,,776,,,19
