 U1816,143,10,62,13,142,36,,,337,,188,,,,222,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,100,,,,251,358,,,,,,30,27,,,,13,297,,,,,,,,
 U1818,169,6,26,70,,177,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,251,,,,,,,17,29,,310,,11,,,,,,,,,
 U1820,193,8,108,25,,180,,,,,,,,,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,21,179,,,,19,,,,,,,,,
 U1822,44,8,57,12,,77,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,233,,,,56,,,,,,,19,134,,281,,17,,,,,,,,,
 U1827,88,23,28,21,,44,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,14,28,,,,13,,,,,,,,,
 U1828,98,22,46,24,,189,,,,,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,39,179,,,,16,,,,,,,,,
 U1829,25,21,177,28,,43,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,24,123,,,,51,,,,,,,,,
 U1833,110,19,54,135,,53,,,,,,,,,151,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,97,,,,62,,,,,,,31,90,420,418,,29,,,,,,,,,
 U1838,174,15,82,287,,83,,,2115,,,,,,145,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,460,,,,122,,,,,,,85,29,215,290,,17,,,,,,,,,
 U1849,47,33,,27,75,,,,314,,94,,,,99,304,,,,,,,722,,,,303,,1063,,,150,298,,,,,,,,,,677,79,,,2281,59,132,,278,,230,,24,,89,,,13,727,,,,,,,,
 U1854,205,11,34,26,,26,,,390,,111,,,,79,,,,,198,,39,,,,,,,,,,509,,,,,,,,,,,,58,,,,86,1453,,,,,,59,20,129,73,,19,,39,,,,,,,
 U1857,113,14,47,340,,70,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,57,,,,55,,,,,,,42,25,,,,17,,,,,,,,,
 U1860,50,75,109,10,,55,,,117,,155,,,,209,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,59,,,,121,,,,,,,17,29,,98,,12,,,,,,,,,
 U1861,30,15,48,107,,50,186,,,,,,,,56,,,,,,,92,,,,,,,,,,,,,,,,41,,,,,,38,,,,100,,,,,,,13,198,,,,10,,21,,,,28,37,,65
 U1863,29,13,34,106,,52,,,135,,,,,,18,,,,,46,,58,,,,,,,,,,,,,,,,,,,,,,95,,,,219,,,,,,,33,22,,60,,14,,,,,,,,,
 U1864,256,7,252,13,,126,,,,,,,,,69,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,,,,13,,,,,,,,,
 U1865,229,7,38,187,,96,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,108,,,,67,,,,,,,19,18,,,,17,,,,,,,,,
 U1867,28,20,179,17,,157,,,,,,,,,209,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,219,,121,,16,,,,,,,,,
 U1875,,8,133,308,,53,,,285,,241,,,,72,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,291,,,,26,,,,,,,14,20,,256,,9,,,,,,,,,
 U1877,36,78,538,76,,146,,,124,,,,,,237,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,654,,,,56,,,,,,,21,283,,,,38,,,,,,,,,
 U1882,138,14,20,77,184,31,468,,57,62,96,,,,97,,,,,47,,171,,,,,,,,,,,,136,,,,246,,122,,,,87,,,,376,107,,,,472,,27,136,,62,152,15,227,28,,,,,,,
 U1883,59,23,32,20,99,55,151,122,1074,352,192,,,,84,171,,,,96,,156,108,,,,133,,388,,,132,110,205,,,356,,,,145,,136,80,,,,93,154,,102,,183,,29,144,149,165,299,17,678,25,,,,,,,
 U1884,42,32,72,14,,41,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,20,,,,83,,,,,,,68,28,,,,46,,,,,,,,,
 U1885,102,16,25,13,,34,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,194,,,,146,,,,,,,22,158,,133,,12,,,,,,,,,
 U1886,101,15,27,14,,48,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,154,,,,61,,,,,,,26,25,,394,,18,,,,,,,,,
 U1888,119,9,22,,,,,,263,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,151,,,,,,,37,,,,,14,165,,,,,,,,
 U1890,78,55,160,101,,35,,,41,,141,,,,58,,,,,,,721,,,,,,,,,,,,,,,,,,,,,,61,,,,232,,,,,,,24,32,111,73,,14,,,,,,,,,
 U1891,103,9,93,12,,104,,,602,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,45,,,,246,,,,,,,44,15,,96,,13,,,,,,,,,
 U1893,174,8,37,54,,216,,,,,,,,,60,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,125,,,,349,,,,,,,18,21,,108,,13,,,,,,,,,
 U1901,20,6,209,13,,21,,,190,,,,,,88,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,35,,,,39,,,,,,,20,18,,280,,16,,,,,,,,,
 U1904,41,23,105,79,297,110,141,,279,721,129,186,,,84,369,,,,997,,73,220,,,,,,,,,904,127,276,,,,92,,,,,226,72,,,887,38,551,,313,,292,,19,23,277,295,,17,270,64,,120,530,,,,
 U1906,17,22,26,41,,99,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,243,,,,181,,,,,,,17,40,,,,7,,,,,,,,,
 U1907,24,7,39,21,286,151,161,833,98,184,97,106,357,,146,229,,31,,99,1044,39,443,,,,1374,194,,,130,180,181,88,,,,58,3322,,242,,161,36,,1641,364,159,182,,530,,90,,37,22,96,34,893,10,204,,,,,74,,,
 U1910,19,7,214,201,,119,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,30,,,,83,,,,,,,42,66,,76,,8,,,,,,,,,
 U1911,23,6,81,8,,48,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,135,,,,100,,,,,,,29,61,,,,8,,,,,,,,,
 U1915,21,12,348,16,,71,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,26,24,,,,9,,,,,,,,,
 U1916,20,14,244,10,,87,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,117,,,,183,,,,,,,33,32,,,,14,,,,,,,,,
 U1920,121,9,42,58,696,54,177,,1024,344,381,,,,216,,,,,140,,174,,,,,,,,,,,,,,,,100,,,180,,,45,,,,64,163,,,,,,18,24,110,89,,12,225,,,,,,,,
 U1924,16,9,26,16,150,53,290,,140,,131,,328,,,,,,,205,,85,236,451,,,,,,,1279,,,,400,,,109,1832,,,,,86,,,,185,119,,1732,,,,19,173,138,76,,18,,118,,,,,,,
 U1931,43,22,131,10,233,50,537,63,245,75,83,10440,177,162,114,322,247,675,,87,101,160,93,628,500,282,357,284,158,,481,597,179,65,1041,852,288,229,260,319,32,469,88,49,524,1358,40,100,92,,127,1135,199,,15,13,379,71,131,11,905,15,174,2062,233,53,18,11,22
 U1932,324,7,23,18,,42,,,84,,55,,,,25,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,45,,,,47,,,,,,,14,15,,98,,11,,,,,,,,,
 U1936,1026,11,28,56,1415,107,359,178,778,46,147,283,140,,840,301,587,140,,64,217,79,199,199,,5206,174,226,365,,480,147,358,159,1997,487,276,804,69,497,99,338,309,84,,914,913,54,172,,145,310,143,,28,25,271,111,330,16,319,71,,557,255,117,103,174,90
 U1937,37,12,23,42,,32,,,60,,53,,,,48,,,,,46,,35,,,,,,,,,,,,,,,,,,,,,,53,,,,36,,,,,,,24,237,82,87,,12,,54,,,,,,,
 U1948,24,16,79,79,105,44,296,,60,458,75,,,,79,,,,,130,,233,333,,,,,,,,,,,1233,,,,81,,,319,,,53,,,,109,,,,,,,20,113,310,40,,13,,51,,,,106,94,,33
 U1951,37,17,147,32,,101,97,,,252,237,,,,61,97,,,,1559,,74,,,,,,,,,,,,48,,,,1078,,,,,,80,,,,1357,,,,,,,31,304,258,404,,23,277,100,,,,54,31,98,37
 U1958,20,7,23,13,,65,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,22,22,,,,10,,,,,,,,,
 U1975,17,15,29,15,,34,,,87,85,,,,,44,,,,,,,42,,,,,,,,,,,,,,,,49,,,,,,56,,,,49,220,,,,,,23,40,,58,,12,,51,,,,38,68,26,26
 U1978,227,112,47,144,270,103,443,136,166,832,115,,,,106,276,,,,81,,96,204,,,,581,,,,,162,792,541,,,,276,,,76,,226,226,,,1084,67,146,,,,259,,22,30,574,298,628,14,6867,,,,,,,,
 U1988,66,9,42,19,,94,,,,,,,,,,,,,,,,233,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,13,334,,,,10,,,,,,,,,
 U1994,219,8,41,73,123,50,65,97,60,283,364,505,345,276,54,247,1645,1060,136,42,530,30,53,121,788,170,362,65,159,1219,52,183,190,69,467,203,236,47,603,1157,124,394,229,160,205,249,129,189,98,1287,1197,73,130,609,15,116,313,257,1060,8,300,21,212,99,81,65,61,26,37
 U1999,34,51,226,56,360,28,256,,236,,177,,,,127,,,,,489,,105,,,,,,,,,,,,,,,,58,,,,,,64,,,,86,,,,,,,15,253,172,73,452,14,,65,,,,,,,
 U2000,36,25,186,41,,52,301,,,,216,,,,142,,,,,615,,72,,,,,,,,,,,,,,,,92,,,,,,83,,,,85,,,,,,,45,345,232,113,,37,,68,,,,,,,
 U2004,16,5,153,23,,151,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,34,246,,,292,11,,,,,,,,,
 U2005,36,70,156,77,,32,,,,,,,,,34,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,148,,,,203,,,,,,,19,149,,199,,10,,,,,,,,,
 U2010,16,6,172,11,214,204,188,,,,,,,,31,,,,,,,98,,,,,,,,,,,,,,,,99,,,,,,206,,,,42,,,,,,,18,19,,,,8,,,,,,,,,
 U2013,79,10,31,98,171,36,93,87,537,26,309,,,,121,164,,,,66,,42,432,,,,178,65,,,,79,,165,,,,,,,403,,616,58,,,126,165,138,,,,,,37,171,61,54,,13,116,,,,,,,,
 U2017,328,14,75,39,,32,,,92,,102,,,,67,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,56,,,,62,,,,,,,19,24,207,912,,13,,,,,,,,,
 U2018,17,11,30,18,,22,,,311,,,,,,,,,,,201,,58,,,,,,,,,,,,,,,,,,,,,,63,,,,71,,,,,,,37,17,189,95,,12,,,,,,,,,
 U2020,154,134,58,21,213,41,98,418,229,360,719,,,,67,87,,,,60,,66,610,,,,,,,,,732,381,554,,,,586,,,2350,,290,129,,,,70,96,,,,250,,132,186,156,71,100,12,201,50,,,,55,293,196,50
 U2021,30,8,22,23,126,18,44,,110,19,45,,,,49,79,,,,26,,30,69,,,,,,,,,,,,,,,38,,,,,,159,,,,40,31,,,,,,13,96,43,35,,9,246,,,,,,,,
 U2024,95,12,95,15,,36,,,165,,73,,,,45,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,19,,,,22,,,,,,,22,54,240,119,,13,,,,,,,,,
 U2030,159,6,36,20,63,100,334,,105,137,100,,,,125,,,,,105,,39,71,,,,,,,,,,,,,,,96,,,,,,60,,,,38,107,,,,,,18,16,65,55,,13,248,73,,,435,,,,
 U2034,60,19,40,59,,33,,,245,,152,,,,140,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,110,,,,120,,,,,,,32,28,,68,,22,,,,,,,,,
 U2045,207,7,29,33,73,59,77,,137,96,88,,,,441,156,,,,40,176,37,127,,,,,,,,,,,,,,,40,,,43,,,77,,,,45,65,,,,,,14,21,77,45,174,10,122,,,,,,,,
 U2051,25,8,36,21,,65,,,57,,97,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,54,,,,99,,,,,,,20,18,,102,,20,,,,,,,,,
 U2052,33,6,24,59,,32,,,1318,,58,,,,30,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,147,,,,36,,,,,,,14,17,73,91,,28,,,,,,,,,
 U2059,168,9,24,12,,51,,,381,,125,,,,74,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,50,,,,46,,,,,,,17,17,71,156,,12,,,,,,,,,
 U2066,24,8,30,48,74,25,101,,109,407,171,,,,,,,,,,,55,,,,,,,,,,,,,,,,55,,,,,,29,,,,26,,,,,,,13,21,190,37,,10,257,,,,,,,,
 U2072,98,9,68,37,,25,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,26,19,,,,14,,,,,,,,,
 U2078,158,76,47,54,,67,,,,,,,,,339,,,,,151,,80,,,,,,,,,,,,,,,,,,,,,,588,,,,117,,,,,,,28,34,,317,,36,,,,,,,,,
 U2079,359,21,38,27,203,65,,,811,321,98,,,,351,,,,,71,,48,164,,,,,,,,,,244,,,,,264,,,,,,58,,,,67,398,,,,244,,59,26,157,52,,29,232,40,,,259,64,285,66,99
 U2082,14,7,28,11,,29,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,28,,,,32,,,,,,,14,17,,,,11,,,,,,,,,
 U2085,164,12,26,22,122,89,770,,136,152,62,,,,627,,,,,49,,51,,,,,,,,,,,,,,,,190,,,39,,,91,,,,51,,,,,,,47,19,154,75,,20,,,,,,,,,
 U2087,61,29,45,247,,294,,,,,357,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,18,23,,178,,11,,58,,,,108,66,,82
 U2090,108,9,233,47,,92,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,99,,,,70,,,,,,,20,22,,,,32,,,,,,,,,
 U2092,32,6,67,9,,15,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,13,14,,,,34,,,,,,,,,
 U2093,40,25,45,20,,144,,,,,,,,,59,,,,,58,,78,,,,,,,,,,,,,,,,,,,,,,152,,,,96,,,,,,,26,278,255,103,,12,,,,,,,,,
 U2096,100,8,51,22,,17,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,42,,101,,38,,,,,,,,,
 U2099,38,9,79,48,,54,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,17,13,,,,31,,,,,,,,,
 U2102,70,19,23,39,119,76,120,111,389,,260,80,,,96,,,,,44,,88,,,,,297,,,,,,,,,,,,,,,,,119,,,,87,105,,,,,,25,25,90,42,87,16,141,,,,,,,,
 U2104,92,50,123,15,,160,,,,,,,,,,,,,,162,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,121,,,,33,,,,163,229,,,,
 U2105,88,99,27,15,1311,125,,,495,507,992,,,,611,,,,,1053,,59,,,,,,,,,,,905,,,,,221,38,,,,,391,,,,,,,,,,,19,200,353,463,610,92,,156,,,,,,,
 U2106,98,51,109,33,604,102,182,,,,60,,,,,,,,,,,283,,,,72,,,,,,,228,,622,,,,78,,,,,255,,,,29,,,,,49,,68,62,,,36,57,,,,124,94,,,,
 U2108,104,86,44,23,956,38,,,489,1086,1119,,,,578,,,,,1975,,288,,,,,,,,,,,1059,,,,,152,,,,,,389,,,,,,,,,,,43,127,61,,1080,44,,170,,,,,,,
 U2110,96,80,98,57,,118,255,,268,,310,,,,24,,,,,37,,287,,,,,,,,,,,,,,,,55,,,68,,,427,,,,39,,,,,,,25,80,373,34,,157,,,,,,,,,
 U2111,105,80,99,19,78,48,85,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,42,73,,,,28,,,,,,,,,
 U2113,39,23,108,27,,74,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,63,66,,,,9,,,,,,,,,
 U2119,100,13,38,194,,54,,,269,,,,,,177,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,,,,,,,20,37,,1319,,16,,,,,,,,,
 U2122,89,16,65,153,,30,,,73,,320,,,,136,,,,,999,,47,,,,,,,,,,,,,,,,,,,,,,127,,,,34,,,,,,,22,26,341,96,,23,,,,,,,,,
 U2123,153,13,94,25,,48,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,44,,,,45,,,,,,,20,28,,37,,14,,,,,,,,,
 U2126,301,13,33,74,,40,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,63,30,,,,40,,640,,,,,,,
 U2128,15,42,85,98,,46,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,26,77,,,,29,,,,,,,,,
 U2129,53,14,57,53,,81,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,35,108,,,,16,,,,,,,,,
 U2137,154,7,29,63,82,37,2812,65,415,84,260,130,3761,710,313,880,312,138,,54,447,68,220,1076,,227,157,453,1493,,63,403,182,45,,1109,205,156,1485,184,52,120,355,80,,,378,49,152,,536,285,87,,14,17,129,38,252,9,285,,,,,,,,
 U2140,54,23,136,,105,22,,,103,59,254,,,,79,,,,,184,,51,,,,,,,,,,,,604,,,,129,,,,,389,140,,,,43,153,,,,432,,65,115,65,50,,56,185,,,,,,,,
 U2142,59,15,37,53,,26,,,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,49,,,,36,,,,,,,19,22,,,,43,,,,,,,,,
 U2143,61,11,25,107,371,56,221,89,988,334,294,,,,317,313,,,,57,,56,267,,,,187,,,,,537,,,,,,527,,,312,,,393,,,,49,449,,,,104,,12,16,159,161,249,9,910,28,,,,,,,
 U2152,227,24,240,100,430,81,,,173,140,306,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,195,,,,,188,,,,,,32,29,653,170,,73,,,,,,,,,
 U2153,80,10,23,12,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,42,,,,,,,16,57,,,,11,,,,,,,,,
 U2154,13,9,17,10,131,56,124,221,45,58,722,738,,,32,68,,167,,108,,18,442,,,,480,,,,,347,76,681,,,,69,,,161,,280,66,,,178,25,146,,,,201,,24,14,80,35,63,8,194,,,,,,,,
 U2156,,7,37,34,,45,,,317,,251,,,,,,,,,469,,47,,,,,,,,,,,,1333,,,,,,,,,,101,,,,183,,,,,,,13,22,,86,,8,,,,,,,,,
 U2160,43,11,53,59,57,38,182,70,61,84,62,30,43,122,64,59,66,90,553,39,196,34,46,599,176,96,53,108,76,419,82,52,40,124,347,393,76,257,20,114,37,351,183,24,190,111,30,57,75,2141,235,117,329,368,18,18,49,38,99,111,92,17,183,193,132,46,42,34,70
 U2161,79,31,57,70,341,48,178,,270,281,88,,,,74,,,,,60,,67,228,,,,,,,,,,,,,,,,,,,,,358,,,,78,1093,,,,,,23,27,111,347,,21,228,,,,,,,,
 U2165,21,8,200,12,866,29,741,,69,110,476,125,,,182,1240,,,,292,,82,566,,,,,,,,,428,,128,,,,632,,,2229,,,57,,,,33,113,,,,,,14,153,93,157,,9,118,,,,,,,,
 U2166,15,9,33,31,59,26,144,,102,168,106,,,,142,303,,,,,,32,66,,,,385,,,,,50,,112,,,,80,,,,,,35,,,,24,128,,,,,,17,17,163,26,,29,165,15,,,,33,35,35,26
 U2168,31,23,146,288,,163,,,310,,129,,,,72,,,,,,,32,,,,,,,,,,,435,,,,,251,,,,,,69,,,,50,,,,,,,56,33,561,133,,15,,,,,,,,,
 U2171,30,10,20,10,,90,,,382,,140,,,,24,,,,,94,,27,,,,,,,,,,,,,,,,,,,,,,41,,,,24,,,,,,,16,36,73,74,,12,,,,,,,,,
 U2172,143,12,34,19,,40,,,,,164,,,,175,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,33,25,,487,,39,,,,,,,,,
 U2173,168,11,69,58,,230,,,861,,158,,,,391,375,,,,301,,53,,,,,,,,,,,,97,,,,,,,,,,191,,,,44,,,,,,,57,28,430,186,,18,634,,,,,,,,
 U2176,24,10,28,23,,24,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,40,,,,75,,,,,,,20,16,,111,,12,,,,,,,,,
 U2188,44,7,76,29,,33,,,,,,,,,125,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,251,,,,94,,,,,,,15,23,323,538,1338,10,,,,,,,,,
 U2189,68,7,46,15,200,60,,,87,,48,,,,174,,,,,56,,41,,,,,,,,,,,,,,,,30,,,,,,165,,,,52,,,,,,,17,18,150,33,1024,66,,27,,,,,,,
 U2190,38,7,38,194,,32,,,183,,,,,,,,,,,257,,55,,,,,,,,,,,,,,,,40,,,,,,24,,,,524,,,,,,,64,20,,,,49,,106,,,,,,,
 U2192,67,24,101,219,,57,,,,,,,,,335,,,,,943,,,,,,,,,,,,,,,,,,,,,,,,97,,,,480,,,,,,,36,425,227,64,1103,28,,,,,,,,,
 U2193,79,8,19,62,,54,,,131,47,542,,,,216,,,,,343,,75,,,,,,,,,,,,,,,,59,,,,,,71,,,,84,,,,,,,17,91,742,139,585,11,,19,,,,,,,
 U2194,28,32,120,198,,68,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,32,141,,,,38,,456,,,,,,,
 U2196,,15,261,71,,28,,,,,,,,,66,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,38,,,,43,,,,,,,31,21,179,51,409,23,,63,,,,,,,
 U2197,235,10,71,20,,139,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,,,159,,,,,,,16,46,,243,24,19,,,,,,,,,
 U2198,48,8,41,22,196,64,82,,151,33,103,,,,135,923,,,,510,,99,387,,,,,,,,,,,200,,,,292,,,,,,226,,,,136,67,,,,,,22,25,96,714,,13,157,,,,,,,,
 U2203,67,10,51,19,,106,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,20,155,,,,12,,,,,,,,,
 U2208,47,8,24,27,68,26,52,,75,166,39,,,,17,51,,,,47,,24,116,,,,92,,,,,,241,141,,,,68,,,,,,27,,,,32,96,,,,186,,21,15,36,28,136,10,296,,,,,,,,
 U2209,26,12,26,139,,24,,,,144,,,,,138,,,,,34,,34,,,,,,,,,,,,,,,,,,,,,,49,,,,136,159,,,,,,15,34,,30,,14,,76,,,,,,,
 U2210,68,10,61,10,,94,,,,111,117,,,,766,,,,,,,25,,,,,,,,,,,,,,,,193,,,,,,189,,,,45,,,,,,,43,44,,161,,16,,46,,,,,,,
 U2214,74,18,136,326,,142,,,,,,,,,117,,,,,312,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,25,37,715,268,752,42,,,,,,,,,
 U2215,221,15,44,105,,49,,,,,121,,,,203,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,348,,,,44,268,,,,,,36,38,,,,15,,243,,,,80,346,462,49
 U2217,131,10,37,20,156,86,186,59,87,283,603,88,,,1761,222,,,,206,69,41,173,,,,,,,,,188,254,556,,,,90,133,,127,,182,382,,,,64,376,,,,,,22,21,151,165,480,13,399,26,,111,107,92,47,54,51
 U2219,200,13,36,19,211,62,95,154,264,97,109,35,538,,267,89,,365,,225,199,48,68,,,,,,,,,,,111,,,,113,652,,117,,116,570,,,174,42,105,,,,190,,23,28,36,272,70,26,355,46,,210,163,26,35,228,45
 U2224,84,11,266,10,120,30,85,,53,36,51,,,,103,,,,,45,,56,315,,,,,,,,,,,,,,,91,,,214,,,27,,,,104,58,,,,,,18,95,59,36,,28,73,,,,,,,,
 U2226,23,13,23,15,57,32,91,72,115,,102,138,,,,,,,,41,,28,70,,,,144,,,,,124,,51,,,,83,,,164,,269,32,,,189,28,148,,,,80,,16,17,,28,94,12,94,,,,,,,,
 U2231,116,8,141,80,,724,,,,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,,297,,20,,276,,,,,,,
 U2242,236,12,21,20,,69,,,127,,177,,,,122,,,,,99,,32,,,,,,,,,,,,,,,,,,,,,,94,,,,286,,,,,,,38,287,,154,,21,,293,,,,,,,
 U2243,74,22,28,38,,111,,,552,,,,,,247,,,,,68,,67,,,,,,,,,,,,,,,,121,,,,,,122,,,,115,,,,,,,32,46,,248,,36,,,,,,,,,
 U2246,208,25,126,196,,64,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,223,,,,58,,,,,,,19,39,,134,,16,,,,,,,,,
 U2254,76,13,391,122,,290,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,21,68,,,,18,,,,,,,,,
 U2256,41,35,90,187,,31,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,17,211,,,,70,,,,,,,,,
 U2257,40,63,130,130,,297,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,19,,44,,130,,,,,,,,,
 U2260,,77,148,211,,230,72,,,45,,,,,278,,,,,510,,289,,,,,,,,,,,,,,,,,,,,,,,,,,407,,,,,,,19,28,,414,,69,,,,,,,,,
 U2264,176,40,81,88,,136,,,,,,,,,141,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,80,,,,77,,,,,,,57,49,,87,,25,,,,,,,,,
 U2266,80,50,157,15,,213,84,,,53,,,,,95,,,,,128,,58,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,19,17,,,,12,,,,,,,,,
 U2268,24,7,49,11,,204,,,,,,,,,253,,,,,186,,22,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,62,389,823,532,,16,,,,,,,,,
 U2269,26,15,39,18,,54,,,345,,,,,,558,,,,,81,,95,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,16,133,495,224,,13,,,,,,,,,
 U2270,31,30,587,11,,52,,,,,,,,,839,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,333,,,,87,,,,,,,34,97,190,,,48,,,,,,,,,
 U2272,103,47,87,28,498,122,409,,375,482,596,,,,453,,,164,,826,,78,257,,,,476,,,600,,,,1165,,,,815,736,,357,,128,141,,,,61,75,,,,557,,21,190,93,367,,10,112,118,,,,33,53,384,21
 U2273,92,18,82,84,,176,,,121,55,,,,,794,,,,,,,144,,,,,,,,1774,,,,,,,,85,,,234,,,127,,,,76,,,,,,,25,130,91,405,,12,240,,,,,,,,
 U2274,69,19,140,28,,203,296,,,68,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,333,,,,567,170,,,,,,19,152,131,684,184,12,277,,,,,,,,
 U2276,25,33,424,113,,157,88,,,,150,,,,168,,,,,,,81,,,,,,,,,,,,,,,,91,,,,,,91,,,,187,241,,,,,,59,48,76,607,,22,,50,,,,,,,
 U2277,62,8,290,34,,135,,,185,,,,,,45,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,160,,,,163,,,,,,,14,39,,84,,12,,,,,,,,,
 U2283,14,7,28,33,,38,56,,,,,,,,22,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,24,,,,60,,,,,,,15,35,,,,11,,,,,,,,,
 U2284,158,18,61,381,,188,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,94,253,,364,,33,,,,,,,,,
